"id","fname_c1","fname_c2","lname_c1","lname_c2","by","bm","bd"
"6135","MONIKA","NA","KOEHLER","NA","1956","8","7"
"9835","ELKE","NA","KLEIN","NA","1948","3","11"
"9935","JUTTA","NA","SCHUBERT","NA","1944","2","24"
"6235","CHRISTEL","NA","SCHROEDER","NA","1965","9","9"
"1735","STEFAND","JENS","MUELLER","NA","1938","3","26"
"6335","ANNA","NA","SCHMIDT","NA","1950","12","4"
"9135","BIRGIT","NA","KELLER","NA","1987","10","24"
"6035","CHRISTA","NA","HOFMANN","NA","1977","8","16"
"8135","CHRISTA","NA","HOFFMANN","NA","1963","9","16"
"2035","SVEN","NA","KOCH","NA","1985","11","22"
"2535","FRANK","NA","WAGNER","NA","1969","4","18"
"5736","CHRISTINA","NA","KOERTIG","NA","1954","3","27"
"1535","SVEN","NA","MAIER","NA","1986","5","28"
"2436","PETER","NA","BAUMANN","NA","1931","2","12"
"3086","HORST","NA","SCHOLZ","NA","1962","5","6"
"8886","INGRID","NA","MUELLER","NA","1941","8","17"
"36","CHRISTIAN","NA","BECK","NA","1967","10","3"
"3286","OLIVER","NA","MUELLER","NA","1949","8","19"
"336","PETER","NA","MUELLER","NA","1950","4","2"
"2336","DIRK","NA","MUELLER","NA","1977","3","9"
"5636","INGRID","NA","BAUER","NA","1951","12","14"
"3486","LARS","NA","KRAUSE","NA","1933","8","8"
"8736","ANJA","NA","SCHNEIDER","NA","2002","12","16"
"7486","RENATE","NA","MAYER","NA","1971","3","29"
"536","RAINER","NA","BAUER","NA","1989","4","20"
"1186","ANDREAS","NA","KUEHN","NA","1954","8","5"
"4786","ROLF","NA","WAGENR","NA","1924","9","28"
"6786","REGINA","NA","MUELLER","NA","1965","11","8"
"1486","GERHARD","NA","KRUEGER","NA","1954","2","9"
"1586","HANS","NA","KUHN","NA","1943","1","30"
"936","WILVHELM","NA","HAHN","NA","1979","11","28"
"4886","MARK","NA","SCHAEFER","NA","1947","1","28"
"1086","CHRISTIAN","NA","WOLF","NA","1982","2","17"
"7886","ERIKA","NA","SCHULZ","NA","1984","8","19"
"736","MANFRED","NA","NEUMANN","NA","1954","11","15"
"7736","PETRA","NA","BAUER","NA","1969","7","8"
"1436","UWE","NA","MUELLER","NA","1954","12","29"
"1986","BERND","NA","KRUEGER","LORENZ","1983","3","18"
"9986","ELKE","NA","SCHOLZ","NA","1979","5","1"
"9886","KIRSTEN","NA","SCHUSTER","NA","1956","1","30"
"6086","GISELA","NA","HOFMANN","NA","1964","1","9"
"8036","ELFRIEDE","RENATE","HOFFMANN","NA","1941","12","20"
"2836","JUERGEN","NA","SCHNEIDER","NA","2000","4","22"
"6886","BRIGITTE","NA","FRIEDRICH","NA","1973","2","8"
"7186","STEFANIE","NA","SCHAEFER","NA","1988","7","29"
"7336","ANTJE","NA","BECKER","NA","1955","9","10"
"4636","KLAUS","NA","JAEGER","NA","1996","4","20"
"4236","WALTER","NA","HARTMANN","NA","1983","8","16"
"7236","GABRIELE","NA","SCHNEIDER","NA","1964","9","25"
"3836","MANFRXED","NA","MUELLER","NA","1957","5","21"
"8236","HANNELORE","NA","WAGNER","NA","1955","2","2"
"3736","GUENTHER","NA","BERGMANN","NA","1987","2","27"
"4386","SVEN","NA","HORN","NA","1940","5","18"
"3936","WALTER","NA","SCHROEDER","NA","1947","6","19"
"2586","NORBERT","NA","HARTMANN","NA","1941","2","16"
"5336","STEFANIE","NA","VOGT","NA","1977","11","9"
"9186","HELGA","NA","SCHUMACHER","NA","1938","5","12"
"6386","JUTTA","NA","SOMMER","NA","2004","5","24"
"186","GUENTHER","NA","SCHMIDT","NA","1963","7","12"
"5236","CHRISTINE","NA","SCHMIDT","NA","1994","10","28"
"6486","ANDREA","HILDEGARD","MAIER","NA","1932","1","6"
"8436","ERIKA","NA","FISCHER","NA","1947","4","17"
"1836","THORSTEN","NA","STEIN","NA","1972","7","13"
"8636","KARIN","NA","SCHMIDT","NA","1944","8","29"
"3386","THOMAS","NA","WOLF","NA","1997","6","20"
"7986","MONIKA","NA","ALBRECHT","NA","2003","7","1"
"986","WILHELM","NA","HAHN","NA","1979","11","28"
"436","JAN","NA","SCHAEFER","NA","1957","1","24"
"8836","INGE","NA","KOERTIG","NA","1972","5","10"
"3236","THOMAS","NA","SOMMER","NA","2004","3","15"
"86","RUDOLF","NA","SCHMITZ","NA","2005","11","6"
"5136","CHRISTA","NA","POHL","NA","1941","8","27"
"2386","PETER","NA","BRANDT","NA","1994","5","25"
"7836","ANJA","NA","MUELLER","NA","1996","12","4"
"7586","MARTINA","NA","SCHOLZ","NA","1978","2","2"
"836","JUERGEN","NA","MUELLER","NA","1993","8","31"
"7786","SUSANNE","NA","KOEHLER","NA","1964","10","13"
"2886","WERNER","NA","MEYER","NA","1993","12","24"
"7436","MARION","NA","BECKER","NA","1937","5","4"
"9586","PETRA","NA","KAISER","NA","1999","5","30"
"9486","BARBARA","NA","HOFFMANN","NA","1980","4","13"
"586","JUERGEN","NA","SCHMITZ","NA","1964","5","22"
"4086","ULRICH","NA","HOFMANN","NA","1964","2","8"
"7386","STEFANIE","NA","FRANK","NA","1938","2","6"
"2986","BERND","ANDREAS","SCHULZ","NA","2008","11","6"
"4736","VOLKER","NA","LUDWIG","NA","1946","12","10"
"136","ROLF","WOLFGANG","KRAUSE","NA","1955","12","21"
"7636","IRMGARD","NA","FRANK","NA","1975","4","29"
"4536","RALF","NA","WOLF","NA","1979","9","17"
"6986","GERTRUD","NA","WEBER","NA","1934","5","11"
"8486","CHRISTA","NA","STEIN","NA","1974","3","20"
"4986","MICHAEL","NA","SCHWARZ","NA","1942","4","29"
"3986","STEFAN","NA","KAISER","NA","1942","4","25"
"7086","ULRIKE","NA","FRIEDRICH","NA","1960","1","11"
"4136","HARALD","NA","WOLFF","NA","1983","3","24"
"2486","HARALD","NA","WAGNER","NA","1981","8","14"
"9086","CLAUDIA","NA","KRAEMER","NA","1957","5","22"
"8086","MONIKA","NA","HOFFMANN","NA","1949","5","24"
"4486","BERNHARD","NA","SCHOLZ","NA","1938","10","3"
"2686","GUENTHER","NA","BAUER","NA","1967","9","9"
"2236","WALTER","NA","SCHNEIDER","NA","1953","11","22"
"4286","MICHAEL","NA","SCHMID","NA","1993","2","9"
"8336","HANNELORE","NA","BECKER","NA","1945","11","17"
"9336","URSULA","NA","KRAUS","NA","1942","9","27"
"4336","WERNER","NA","WEBER","NA","2002","5","25"
"2136","UWE","HEINRICH","SCHUBERT","NA","1981","8","10"
"686","JOERG","NA","MEIER","NA","1974","1","10"
"5436","SILVIA","NA","BECKER","NA","1993","11","2"
"7536","MARION","NA","MEYER","NA","1964","9","20"
"486","JAN","NA","WOLFF","NA","2008","9","17"
"3336","HORST","NA","HAAS","NA","1962","4","17"
"5536","MARIA","NA","PETERS","NA","1926","11","6"
"3536","JOACHIM","NA","WINKLER","NA","1976","3","13"
"286","WERNER","MICHAEL","HUBER","NA","1994","2","8"
"1386","BERND","NA","WEISE","NA","1962","11","2"
"7686","PETRA","NA","SAUER","NA","1959","6","10"
"886","PETER","NA","SCHUBERT","NA","1967","8","20"
"9636","ANNETTE","NA","FRANKE","NA","1985","1","30"
"4036","JOACHIM","NA","MEIER","NA","1958","2","14"
"3136","WOLFGANG","NA","SCHOLZ","NA","2008","6","21"
"4686","THOMAS","NA","SCHWARZ","NA","2000","10","1"
"1286","GUENTHER","NA","HEINRICH","NA","2007","1","11"
"7286","ELKE","NA","NEUMANN","NA","1943","5","6"
"8936","INGRID","NA","THOMAS","NA","1973","12","3"
"3886","KLAUS","NA","BAUER","NA","1931","2","10"
"8686","ANDREA","NA","MUELLER","NA","1994","6","29"
"9736","SANDRA","NA","BECKER","NA","1941","8","15"
"5036","INGRID","NA","KRUEGER","NA","1969","9","11"
"4836","KLAUS","JENS","SCHMIDT","NA","1968","7","15"
"3686","MARTIN","NA","KRAUSE","NA","1986","3","10"
"7936","SABINE","NA","KLEIN","NA","1991","5","6"
"4936","WOLFGIANG","NA","MUELLER","NA","2002","1","16"
"5936","RUTH","NA","ZIEGLER","NA","1992","10","9"
"5836","ANGELIKA","NA","SCHMID","NA","1960","9","23"
"8536","ERIKA","NA","WOLFF","NA","1941","8","8"
"4186","ROLF","NA","HAHN","NA","2004","8","19"
"6286","CHRISTINE","NA","WEBER","NA","1948","8","9"
"8386","INGRID","NA","MEYER","NA","1967","5","6"
"1786","FRANK","NA","BRANDT","NA","1935","8","1"
"9436","STEFANIE","NA","VOGEL","NA","1956","10","2"
"6186","ANDREA","NA","SCHROEDER","NA","1940","9","5"
"6686","IRMGARD","NA","KOCH","NA","1978","1","22"
"4586","GERD","NA","ROTH","NA","2000","11","8"
"2786","PETER","NA","MUELLER","NA","1979","1","20"
"8186","ANKE","NA","SCHUSTER","NA","2002","2","9"
"9236","MARIA","NA","LUDWIG","NA","1961","7","30"
"2636","WOLFGANG","NA","SCHMIDT","NA","1962","5","29"
"6586","GABRIELE","NA","JAEGER","NA","1982","6","27"
"9036","KARIN","NA","HUBER","NA","1924","7","4"
"1636","JUERGEN","NA","MUELLER","NA","1964","5","2"
"2286","JAN","NA","HERRMANN","NA","1961","3","13"
"2186","SVEN","NA","MUELLER","NA","1998","10","23"
"1936","PETER","NA","GROSS","NA","2004","2","11"
"2086","PETER","NA","KOEHLER","NA","1952","10","17"
"9386","SABINE","NA","NEUMANN","NA","1992","2","6"
"786","WERNER","NA","HOFMANN","NA","1977","6","18"
"4436","CHRISTOPH","NA","BECKER","NA","2002","3","4"
"9286","SABINE","NA","MAYER","NA","1962","4","29"
"5986","MARIA","NA","BERGMANN","NA","1964","8","3"
"3436","UWE","NA","SCHMIDT","NA","1945","7","8"
"386","KAI","NA","BRAUN","NA","1993","4","25"
"5586","MONIKA","NA","BRAUN","NA","1928","9","18"
"5486","BARBARA","NA","SCHNEIDER","NA","1980","1","19"
"5886","SABINE","NA","KRUEGER","NA","1983","9","15"
"3636","ROLF","NA","SCHMID","NA","1954","1","24"
"3036","ANDREAS","NA","LEHMANN","NA","1988","12","8"
"1136","BERND","NA","DIETRICH","NA","1968","11","28"
"5686","GABRIELE","NA","NEUMANN","NA","1962","11","9"
"7036","INGRID","YVONNE","SCHMIDT","NA","1956","11","27"
"636","MAIK","NA","FISCHER","NA","1940","8","29"
"6736","ANDREA","NA","GRAF","NA","1977","3","13"
"8586","MELANIE","NA","HOFMANN","NA","1966","6","14"
"1036","NILS","NA","LANGE","NA","1983","3","31"
"6836","PETRAM","NA","WEBER","NA","1992","10","15"
"7136","MARIA","NA","LANGE","NA","1965","9","4"
"9686","BIRGIT","NA","HOFFMANN","NA","1977","4","20"
"3186","KLAUS","NA","WINTER","NA","1937","8","6"
"3786","JOHANNES","NA","MAIER","NA","1994","10","10"
"1236","MATTHIAS","NA","HARTMANN","NA","1977","4","8"
"8786","CHRISTIANE","NA","SCHMIF","NA","1982","9","9"
"1336","VOLKER","NA","SCHMIDT","NA","1966","3","4"
"8986","DANIELA","NA","KOCH","NA","1993","8","13"
"3586","PETER","NA","WEBER","NA","1948","9","18"
"9786","URSULA","NA","WEISS","NA","1978","7","14"
"236","THOMAS","NA","SCHMIDT","NA","1971","5","9"
"5786","GISELA","NA","MUELLER","NA","1950","4","22"
"6936","SABIINE","NA","KAISER","NA","1937","12","26"
"2936","DIETLER","NA","BAUER","NA","1979","5","22"
"6636","SABINE","NA","SCHMIDT","NA","1942","8","16"
"9536","ANNA","NA","BOEHM","NA","1966","2","12"
"5086","JUTTA","NA","LEHMANN","NA","1992","8","13"
"6536","SONJA","NA","SCHNEIDER","NA","1939","3","22"
"1886","HELMUT","NA","SCHULZ","NA","1952","8","25"
"5186","CHRISTIANE","NA","SAUER","NA","1989","10","2"
"6336","KATHARINA","NA","SAUER","NA","1962","9","3"
"5386","SABINE","NA","BAUER","NA","1998","8","15"
"8286","BIRGIT","NA","NEUMANN","NA","1959","8","29"
"1686","HANS","NA","WALTER","NA","1956","8","24"
"5286","URSULA","NA","SCHUBERT","NA","1958","4","56"
"6436","BRIGITTE","NA","SCHMIDT","NA","1961","8","29"
"6136","KARIN","NA","WAGNER","NA","1999","12","12"
"9936","ELKE","NA","POEHL","NA","1953","1","8"
"9836","MANUELA","NA","BUSCH","NA","1970","3","5"
"1736","WOLFGANG","BERND","MAIER","NA","1928","2","6"
"6236","ILSE","NA","MEYER","NA","1960","8","14"
"2736","THOMAS","NA","SCHUBERT","NA","1987","6","21"
"6036","MARIA","NA","STEIN","NA","1959","10","5"
"8136","HELGA","NA","FISCHER","NA","1975","4","9"
"2036","MANFRED","NA","KLEIN","NA","1952","5","20"
"9136","ANNA","NA","SCHMIDT","NA","2005","7","10"
"2536","GERHARD","NA","VOGEL","NA","1944","7","8"
"1536","BERND","NA","SCHROEDER","NA","1946","2","6"
"2437","PETER","NA","SCHNEIDER","NA","1953","3","1"
"3087","JOACHIM","NA","WINKLER","NA","1992","8","25"
"5737","NICOLE","NA","MEYER","NA","1942","5","4"
"8887","CHRISTA","NA","ROTH","NA","1950","4","22"
"5637","INGEBORG","NA","SCHMITT","NA","1972","8","3"
"337","WOLFGANG","NA","MEYER","NA","1977","10","2"
"3287","BERND","NA","SCHULZE","NA","1995","12","16"
"2337","JOERG","NA","HARTMANN","NA","2008","6","14"
"37","THOMAS","NA","SOMMER","NA","1986","9","5"
"7887","SIGRID","NA","MEYER","NA","1966","5","10"
"8737","MONIKA","NA","WEBER","NA","1952","12","24"
"1487","HEINZ","CHRISTIAN","KRAEMER","NA","1942","1","4"
"537","PETER","NA","MUELLER","NA","1937","8","10"
"4787","JENS","NA","VOGEL","NA","1989","3","2"
"1187","KLAUS","NA","ALBRECHT","NA","1996","8","14"
"7487","ANKE","NA","FUCHS","NA","2008","10","31"
"3487","NORBERT","NA","MEYER","NA","1975","8","5"
"1587","OLAF","NA","HAHN","NA","1980","10","1"
"1087","MANFRED","NA","SCHULZ","NA","1989","1","9"
"937","MARRK","NA","SCHAEFER","NA","1947","1","28"
"4887","WILLI","NA","SCHNEIDER","NA","1935","12","27"
"737","JUERGEN","NA","LEHMANN","NA","2005","9","18"
"7337","CHRISTA","NA","SCHNEIDER","NA","1972","4","14"
"1437","JUERGEN","NA","BECK","NA","1965","4","6"
"1987","DIETER","NA","POHL","NA","1953","7","27"
"9987","CHRISTA","NA","FISCHER","NA","1999","3","26"
"7737","KARIN","NA","HARTMANN","NA","2001","1","4"
"6087","BARBARA","NA","WEISS","NA","2003","3","9"
"8037","GISELA","NA","VOIGT","NA","1963","12","19"
"9887","ANJA","NA","ENGEL","NA","1970","10","16"
"6887","ANGELIKA","NA","PETERS","NA","1924","1","12"
"7187","ERIKA","NA","ENGEL","WERNER","1941","10","1"
"8437","ELKE","NA","NEUMANN","NA","1965","4","22"
"4637","MICHAEL","NA","SCHMITZP","NA","1968","9","3"
"7237","ERIKA","NA","HERRMANN","NA","1956","9","22"
"2837","FRANK","MARTIN","KOERTIG","NA","1942","4","30"
"3837","WOLFGANG","NA","BAUER","NA","1954","4","8"
"4237","GEORG","NA","SIMON","NA","1967","10","20"
"8237","MARGARETE","FRIEDA","WEISS","NA","1945","7","31"
"3737","MICHAEL","NA","MUELDER","SEIDEL","1975","10","8"
"4387","MICHAEL","NA","SCHREIBER","NA","1936","11","26"
"187","WILHELM","NA","WINTER","NA","1962","7","15"
"6387","KATHRIN","NA","FRIEDRICH","NA","1930","7","25"
"5337","ERIKA","NA","ZIMMERMANN","NA","1935","4","11"
"9187","MARGARETE","NA","BOEHM","NA","1991","1","29"
"3937","HORST","CHRISTIAN","GUENTHER","NA","1996","7","23"
"2587","HANS","NA","BRAUN","NA","1970","6","3"
"1837","THORSTEN","NA","SAUER","NA","1955","4","23"
"5237","MONIKA","NA","FISCBER","NA","1942","4","26"
"3387","WILHELM","WILHELM","KRAUSE","NA","1975","6","24"
"7987","HILDEGARD","NA","SCHAEFER","NA","1951","3","14"
"987","HORST","NA","ENGEL","NA","1996","11","10"
"8637","BRIGITTE","NA","HAHN","NA","1998","4","30"
"8837","MARTHA","NA","KLEIN","NA","1947","5","13"
"3237","ANDREAS","NA","SCHAEFER","NA","1962","7","7"
"6487","ERIKA","NA","SCHMIDT","NA","1929","10","4"
"87","HEINZ","NA","MAOER","NA","1949","0","13"
"437","CHRISTIAN","NA","KRUEGER","NA","1933","8","15"
"7837","ANDREA","NA","BERGER","NA","1960","6","19"
"7587","ANNA","NA","SCHUBERT","NA","1977","2","12"
"7787","INGRID","NA","FRIEDRICH","NA","1976","12","31"
"837","KLAUS","NA","MUELLER","NA","1997","4","25"
"7437","KATHRIN","NA","BECKER","NA","1959","5","27"
"2887","STEFAN","NA","SCHULTE","NA","1979","1","8"
"9587","NICOLE","NA","PETERS","NA","1997","1","29"
"9487","RENATE","NA","ZIEGLER","NA","1946","2","13"
"587","PETER","NA","MUELLER","NA","1959","11","25"
"2987","GERD","NA","WOLF","NA","1964","1","8"
"7387","HELGA","BIRGIT","FRANK","NA","1959","2","2"
"7637","SILVIA","NA","GUENTHER","NA","1958","11","30"
"4087","HERBERT","NA","VOIGT","NA","1988","3","29"
"137","MAIK","NA","SCHMIDT","NA","1970","9","28"
"4737","HEINZ","NA","SAUER","NA","1975","11","7"
"6987","BETTINA","SONJA","KAISER","NA","1935","4","14"
"8487","ERNA","NA","SCHNEIDER","NA","2000","3","15"
"4987","HARALD","NA","BRAUN","NA","1939","7","24"
"4537","NILS","NA","BRAUN","NA","1951","11","3"
"3987","JUERGEN","CHRISTIAN","KRAEMER","NA","2005","5","9"
"6787","ANNA","NA","LEHMANN","NA","1963","5","14"
"4137","JOERG","NA","BECKER","NA","1972","5","3"
"7087","MONIKA","NA","MOELLER","NA","1963","1","19"
"2487","HEINZ","NA","FISCHFER","NA","1980","4","29"
"9087","ERIKA","NA","SIMON","NA","1936","8","4"
"4487","FRANK","NA","HUBER","NA","1987","6","14"
"2237","NILS","NA","PETERS","NA","1949","10","4"
"8087","KARIN","NA","KLEIN","NA","1987","3","16"
"8337","CLAUDIA","NA","BAUER","NA","1976","10","27"
"9337","KARIN","NA","JAEGER","NA","1939","11","4"
"2687","DIETER","SEBASTIAN","VOGT","NA","1949","5","8"
"4337","WOLFGANG","NA","WOLF","NA","1960","6","21"
"2137","MICHAEL","MANFRED","FISCHER","NA","2001","4","22"
"687","RALF","NA","WAGNER","NA","1933","9","7"
"7537","SUSANNE","NA","OTTO","NA","1964","10","14"
"5437","SANDRA","NA","HERRMANN","NA","1951","10","10"
"487","RAINER","THORSTEN","WERNER","NA","1939","10","17"
"4287","KLAUS","NA","KUEGN","NA","1968","9","14"
"3337","CARSTEN","NA","ENGEL","NA","1950","5","27"
"5537","KATHARINA","NA","WEBER","NA","1989","2","5"
"3537","UWE","NA","MOELLER","NA","1936","9","4"
"287","GUENTHER","NA","SCHMIDT","NA","1947","3","25"
"1387","HANS","NA","SCHUBERT","NA","1941","2","12"
"887","MICHAEL","NA","ZIEGLER","NA","1980","11","30"
"4037","FRIEDRICH","NA","WALTER","NA","1968","6","5"
"1287","MARKUS","NA","LANGE","NA","1997","5","29"
"7687","CLAUDIA","NA","WINKLRR","NA","1982","1","8"
"9637","CLAUDIA","NA","SCHUSTER","NA","1992","12","30"
"3137","WERNER","NA","SCHUMACHER","NA","1969","6","3"
"4687","WOLFGANG","NORBERT","KLEIN","NA","1939","9","23"
"8937","CHRISTA","NA","BECKER","NA","2000","5","15"
"7287","ELISABETH","NA","MEIER","NA","1961","1","27"
"8687","SUSANNE","NA","HERRMANN","NA","1950","7","12"
"4587","HELMUT","NA","BRAUN","NA","1960","11","3"
"3887","HELMUT","NA","VOIGT","NA","1978","2","27"
"5037","BARBARA","NA","HOFFMANN","NA","1964","2","8"
"4937","HEINZ","MANFRED","MUELLER","NA","1986","5","18"
"3687","KLAUS","NA","ERNST","NA","1964","2","12"
"9737","ANJA","NA","WAGNER","NA","1966","4","8"
"5937","MARGARETE","NA","MUELLER","NA","1967","8","15"
"7937","BRITTAC","NA","SCHMITZ","NA","1956","7","8"
"5837","HELGA","NA","MUELLER","NA","2008","10","31"
"4837","HELMUT","NA","NEUMANN","NA","1961","8","18"
"9537","ELISABETH","NA","BECK","NA","2007","8","26"
"8537","KATHARINA","NA","BAUER","NA","1938","10","19"
"8387","PETRA","NA","FRANK","NA","1985","5","30"
"9437","GABRIELE","NA","FISCHER","NA","1984","6","23"
"2787","CHRISTOPH","NA","WEBER","NA","1942","1","7"
"6287","MARIA","NA","SCHNEIDER","NA","1938","2","23"
"1787","DIETER","NA","RICHTER","NA","1995","9","3"
"6187","RENATE","NA","FISCHER","NA","1959","7","7"
"4187","MATTHIAS","NA","KLEIN","NA","1943","6","14"
"5137","MARION","IRMGARD","MUELLER","NA","2006","3","5"
"6587","ASTRID","NA","SCHWARZ","NA","1978","6","18"
"8187","STEFANIE","NA","KOEHLER","NA","1998","10","12"
"2637","WERNER","NA","SCHMITZ","NA","2008","9","16"
"6687","ELKE","NA","LEHMANN","NA","1963","4","2"
"9237","INGRID","NA","SCHMITZ","NA","1970","2","24"
"2087","WERNER","NA","FRANKE","NA","1983","6","2"
"4437","WALTER","NA","HOFFMANN","NA","2001","5","16"
"2287","AXEL","CHRISTOPH","KRUEGER","NA","1943","8","2"
"9037","RENATE","NA","VOGEL","NA","1957","5","16"
"1637","WILHELM","NA","WERNER","NA","2004","4","22"
"2387","RUDOLF","NA","WEBER","NA","1983","1","10"
"9287","CLAUDIA","NA","KOERTIG","NA","1940","10","15"
"787","THOMAS","NA","FISCHER","NA","1995","12","10"
"2187","THOMAS","NA","KOCH","NA","1922","9","19"
"1937","ANDREAS","NA","MEYER","NA","1926","11","7"
"9387","BRIGITTE","NA","SCHULZE","NA","1973","4","28"
"5487","GABRIELE","NA","GUENTHER","NA","1959","11","9"
"387","HELMUT","NA","MEYER","NA","1953","5","3"
"3437","FLORIAN","NA","LEHMANN","NA","1969","7","21"
"5887","ELISABETH","NA","BECKER","NA","1985","7","25"
"5587","SUSANNE","NA","BERGMANN","NA","1965","3","24"
"5987","URSULA","NA","LANGE","NA","1981","10","2"
"3037","KARL","NA","SCHMIDT","NA","1998","11","21"
"3637","ROLF","WOLFGANG","HARTMANN","NA","1938","11","14"
"1137","FRANK","NA","BECKER","NA","1982","1","23"
"637","MANFRED","NA","WALTER","NA","1938","5","25"
"6737","ANNA","NA","NEUMANN","NA","1978","10","3"
"7037","GISELA","NA","WALTER","NA","1988","2","25"
"7137","MONIKA","NA","BECKER","NA","1974","9","24"
"1037","NILS","NA","SCHMIDT","NA","1936","10","6"
"6837","ANGELA","NA","LANGE","BECKER","1966","11","1"
"8587","WALTRAUD","NA","KUEHN","NA","1936","11","23"
"5687","BRIGITTE","NA","KRUEGER","NA","1977","10","27"
"3187","CHRISTIAN","NA","MEYER","NA","1997","6","7"
"1237","ANDREAS","NA","MEIER","NA","1932","4","23"
"8787","CHRISTINA","NA","NEUMANN","NA","1998","10","31"
"9687","HELGA","NA","MUELLER","NA","1947","9","25"
"3787","MICHAEL","NA","SCHNEIDER","NA","1990","5","5"
"9787","RENATE","NA","FISCHER","NA","1968","5","22"
"1337","JAN","NA","FRANK","NA","1970","1","8"
"6937","KATHARINA","NA","SCHNEIDER","NA","1956","1","11"
"3587","GERHARD","NA","BRAUN","NA","1934","9","21"
"5787","SABINE","NA","HOFFMANN","NA","1976","11","16"
"237","MICHAEL","NA","SCHWARZ","NA","1972","3","27"
"6637","ELKE","SANDRA","BUSCH","NA","1928","3","3"
"8987","INGEBORG","NA","HUBER","NA","1964","11","25"
"2937","HARALD","STEFAN","OTTO","NA","1960","5","8"
"5087","PETRA","ELISABETH","SCHUMACHER","NA","1989","6","17"
"5187","UTE","NA","SCHMITZ","NA","1967","5","12"
"6537","JUTTA","NA","KRAEMER","NA","2005","11","27"
"1687","ANDREAS","NA","HORN","NA","1949","2","26"
"6337","ERIKA","NA","KOERTIG","NA","1954","1","31"
"1887","MICHAEL","NA","BERGMANN","NA","1950","1","31"
"5387","HELGA","NA","KRAUSE","NA","1943","1","21"
"8287","KATHRIN","NA","SCHMIDT","NA","1964","10","20"
"5287","SABINE","NA","MUELLER","NA","1956","5","25"
"9937","INGE","NA","SCHROEDER","NA","1965","5","25"
"6237","MARGARETE","NA","SCHAEFER","NA","1973","6","4"
"1737","ALEXANDER","NA","KRAEMER","NA","2001","3","12"
"9837","RENATE","NA","SCHMIDT","NA","1962","9","16"
"6137","MONIKA","NA","KRAUSE","NA","1939","1","8"
"8137","BIRGIT","NA","RICHTER","NA","2004","11","26"
"6437","WALTRAUD","NA","SCHREIBER","NA","2003","12","18"
"1537","THORSTEN","NA","WEBER","NA","2001","8","10"
"2737","MATTHIAS","NA","SCHMITZ","NA","1941","9","23"
"9137","GABRIELE","NA","HARTMANN","NA","2006","11","7"
"2037","JJENS","NA","FISCHER","NA","1968","11","5"
"3088","JUERGEN","NA","MUELLER","NA","1943","10","6"
"6037","RUTH","NA","MAIER","NA","1973","9","13"
"2537","GUENTHER","NA","MUELLER","NA","1926","11","24"
"338","PETER","UWE","KLEIN","NA","1962","4","25"
"2438","JUERGEN","NA","SCHROEDER","NA","1962","11","8"
"2338","SVEN","NA","MUELLER","NA","1967","8","27"
"3288","MARTIN","PETER","MUELLER","NA","2006","11","27"
"5738","EDIMTH","NA","MUELLER","NA","2007","10","26"
"7888","URSULA","NA","KELLER","NA","1966","9","26"
"38","HORSTX","NA","MUELLER","NA","1991","9","7"
"538","RAINER","JUERGEN","SCHMIDT","NA","1932","8","19"
"8738","KERSTIN","NA","SOMMER","NA","1993","5","25"
"5638","RENATE","NA","PETERS","NA","2000","4","27"
"4488","LOTHAR","NA","FISCHER","NA","1970","5","3"
"1188","JUERGEN","NA","SCHREIBER","NA","2005","6","24"
"7488","INGEBORG","NA","SCHMIDT","SCHMID","1994","12","18"
"4788","DANIEL","NA","PFEIFFER","NA","1981","7","15"
"4888","TOBIAS","NA","WERNER","NA","1940","7","11"
"3488","MARTIN","NA","SIMON","NA","1979","8","26"
"1088","KLAUS","NA","KOCH","NA","1985","4","23"
"1488","WERNER","NA","STEIN","NA","1968","8","1"
"938","KLAUS","NA","WALTER","NA","2001","2","24"
"1588","WALTER","NA","WEBER","NA","1977","9","7"
"7338","HELGA","MARTINA","KUHN","NA","1959","10","30"
"738","JUERGEN","NA","FISCHER","NA","1969","1","15"
"1988","MICHAEL","NA","GROSS","NA","1956","12","10"
"7738","SABINE","NA","FISCHER","NA","1987","4","11"
"8438","ANNA","NA","MEYER","NA","1982","7","25"
"6088","JUTTA","NA","ALBRECHT","NA","1956","8","20"
"8038","BIRGIT","NA","FISCHER","NA","1937","10","26"
"9888","JULIA","NA","MUELLER","NA","1991","11","27"
"6888","JOHANNA","NA","SCHMIDT","NA","1959","8","22"
"1438","CHRISTIAN","NA","ALBRECHT","NA","1980","12","29"
"2838","WERNER","NA","HEINRICH","NA","1953","4","23"
"7188","URSULA","NA","SOMMER","NA","1929","9","27"
"4638","GERHARD","NA","SIMON","NA","1960","3","12"
"4238","ERNST","NA","SCHOLZ","NA","1974","1","18"
"3838","CHRISTIAN","NA","KUEHN","NA","1959","3","15"
"8238","ILSEL","ANNA","SCHUMACHER","NA","1958","12","25"
"3738","FRANK","NA","SCHMIDT","NA","2002","8","29"
"188","STEFAN","NA","SCHNEIDER","NA","1966","4","23"
"4388","JENS","NA","SCHMIDT","NA","1955","3","18"
"6388","SABINE","NA","BAUER","NA","2003","3","12"
"3938","SEBASTIAN","NA","SCHMIDT","NA","1998","12","6"
"2588","HORST","NA","SCHNEIDER","NA","1982","5","3"
"5338","GABRIELE","NA","SCHROEDER","NA","1947","5","14"
"1838","HORST","FRIEDRICH","LAMGE","NA","1975","4","19"
